Product_name,Review,Rating,Cleaned_Review
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Fantastic piece of Engineering. Loved the washing, cleaning is superb.... I feel even spin quality is also good. Best washing machine in this price segment. Compared many LG and IFB before buying. SAMSUNG offering more overall warranty than LG. And more warrenty on motor than any other in this price range. Made in India.",5,fantastic piece engineering loved washing cleaning superb feel even spin quality also good best washing machine price segment compared many lg ifb buying samsung offering overall warranty lg warrenty motor price range made india
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Washing performance of the machine is not good it simply rotate upto 45degree and anti rotate the rotation for washing is not good for that reason clothes are not washing properly after used iam not satisfied with the product,1,washing performance machine good simply rotate upto 45degree anti rotate rotation washing good reason clothes washing properly used iam satisfied product
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Product is good in this price range , only door  smooth shut  not available its decipoint me.overall good product.",4,product good price range door smooth shut available decipoint meoverall good product
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Very silent working because of invertor motor. Tub is smaller than my earlier whirlpool 6.5 kg. But overall wash quality is brilliant, no detergent strains are left after wash even though magic dispenser is not there. Consumes less water and power as compared to conventional fully automatic. Go for invertor motor. Delivered by Flipkart by next day and instalation by samsung technician was done the other day. good demo by technician but they try to push sale pipes and other accessories, not re...",4,silent working invertor motor tub smaller earlier whirlpool 65 kg overall wash quality brilliant detergent strain left wash even though magic dispenser consumes less water power compared conventional fully automatic go invertor motor delivered flipkart next day instalation samsung technician done day good demo technician try push sale pipe accessory
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Good looking...fast working....Go for it....,5,good lookingfast workinggo
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),I LOVED IT VALUE FOR MONEYPOWER SAVINGSShowing sincere appreciation is one of the easiest ways to build a closer relationship with your FLIPKART AND TEAM  Thanks for being so dedicated and hard-working!SAMSUNG TEAM ( To produced a good washing machine),5,loved value moneypower savingsshowing sincere appreciation one easiest way build closer relationship flipkart team thanks dedicated hardworkingsamsung team produced good washing machine
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Product is good ....,5,product good
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Its a good machine but few feature not available with this model. 1st no filter present, 2nd you cannot wash blankets on this machine as per tech guy came on demo. Its not heavy duty like LG and samsung even MarQ 7.5kg has better features and filter. Last tech guy ask not to use detergent powder instead to use detergent liquid.",4,good machine feature available model 1st filter present 2nd wash blanket machine per tech guy came demo heavy duty like lg samsung even marq 75kg better feature filter last tech guy ask use detergent powder instead use detergent liquid
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Easy to operate machine. Quit effective with the wash. Could have a few more water effecient wash options. Quite good after sales and installation services. Definately worth the money. Best suited for someone who would wash it once in a week or week & half. For someone more regular consider a smaller one. Would recommend the filter along with the machine if you have hard water.,4,easy operate machine quit effective wash could water effecient wash option quite good sale installation service definately worth money best suited someone would wash week week half someone regular consider smaller one would recommend filter along machine hard water
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Although performance is relevant to the water pressure ,still it could have been a little bit better ,other than that soft closure is a must for these which is not available , everything else is at its best.Overall best price to performance deal.",4,although performance relevant water pressure still could little bit better soft closure must available everything else bestoverall best price performance deal
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","After 1 year useOverall very good product at this price point.i got this 13170/-RsCONS:-1:- Taking too much time in washing2:- After finished washing not switch off itself,like my old panasonic machine.we need to switch off by pressing button.3:- Stops working in low water pressure.4.after 1 year suddenly started making very loud noises and started shaking.also stopped working,smoke was coming out from insidePRO:-1:-Good washing quality and silent operation.2:-Looks premium.Demo and...",1,1 year useoverall good product price pointi got 13170rscons1 taking much time washing2 finished washing switch itselflike old panasonic machinewe need switch pressing button3 stop working low water pressure4after 1 year suddenly started making loud noise started shakingalso stopped workingsmoke coming insidepro1good washing quality silent operation2looks premiumdemo
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","If you are looking for exchange then forget it. They only exchange with brand new item No dust No minor scratches. Also got some issues with installation, i have to wait 4 days for installation. Overall product is good, many more features.",3,looking exchange forget exchange brand new item dust minor scratch also got issue installation wait 4 day installation overall product good many feature
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,5,nice
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Good go for it,4,good go
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Very Good Product Thak you flipkart nd Whirpool washing machine white Magic,5,good product thak flipkart nd whirpool washing machine white magic
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice 👍👍,5,nice
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,4,nice
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Wow !! These are awesome, made is Russia, at par with European standards. Got these during SALE at amazing price. Go for it, you will be overwhelmed with the quality it offers, much better than India / China made washing machines.",5,wow awesome made russia par european standard got sale amazing price go overwhelmed quality offer much better india china made washing machine
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Awesome product, thanks to flipkart",5,awesome product thanks flipkart
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very nice machine. Go for it. Flipkart big billion offer was great. Thanks to flipkart.,5,nice machine go flipkart big billion offer great thanks flipkart
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Affordable front load in this range. Loved the design which is more compact and sleek. Just does the job smooth and efficiently.,5,affordable front load range loved design compact sleek job smooth efficiently
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very good performance,5,good performance
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Super,5,super
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Nice,4,nice
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Best washing machineI prefer semi automatic machine so selected as per my budget1) This machine got bucket and it's very good facility2) Three pin cable little short so we require extension3) Vibration @ drying and avoid if we use yoga mat4) Design and look is very simple,  cute and best5) Color is white and grey which is very attractive6) Suitable for small family of 3 or 5 members",5,best washing machinei prefer semi automatic machine selected per budget1 machine got bucket good facility2 three pin cable little short require extension3 vibration drying avoid use yoga mat4 design look simple cute best5 color white grey attractive6 suitable small family 3 5 member
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Vrey good  items useful delevard fast time table Thomson of washingmachines thank you.....,4,vrey good item useful delevard fast time table thomson washingmachines thank
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Washer is smoothly working,spinner is noisy and too much shaking on drying",4,washer smoothly workingspinner noisy much shaking drying
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Awesome product,4,awesome product
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Pros:Does the job well. U can use water either thru inlet pipe or thru buckets as well. Quick time for both washing and spinning.Compact for small spaces than other semi auto machines. Easy to use. Very economical if you can bear with other minor issues mentioned above. Has a small wheel in one side which makes it easier to move it around.Cons:Very short wire. Supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3,prosdoes job well u use water either thru inlet pipe thru bucket well quick time washing spinningcompact small space semi auto machine easy use economical bear minor issue mentioned small wheel one side make easier move aroundconsvery short wire supposedly french technology doesnt factor wore lengthmakes noise time washing drying mak
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Good. Quality,4,good quality
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Design wise good bt built quality is not upto mark. But still I m Loving it 😍,4,design wise good bt built quality upto mark still loving
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Wire length is very shot...use extensions box..washing machine is mostly used water area...this washing machines very risk to use...you don't care about your loved ones life then buy it...,1,wire length shotuse extension boxwashing machine mostly used water areathis washing machine risk useyou dont care loved one life buy
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Very good machine . but plastic quality is very low and motor speed nice rpm disin is very good and lite  weight . over all this price range very good machine . i hope service is good next time .,5,good machine plastic quality low motor speed nice rpm disin good lite weight price range good machine hope service good next time
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",waste,1,waste
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",First to start with the brand...being IFB is a premium brand every one loves to have it at their home so as me...other than this nothing special... it's a very basic model will be best to suit for a small family like couples and their children's... don't believe the demo video..few things are exaggerated in that...I am very new to washing machine usage..and I am disappointed with the Washing quality of this machine...tough stains at shirt collar aswell in phant bottom are not satisfactorily w...,3,first start brandbeing ifb premium brand every one love home meother nothing special basic model best suit small family like couple childrens dont believe demo videofew thing exaggerated thati new washing machine usageand disappointed washing quality machinetough stain shirt collar aswell phant bottom satisfactorily w
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",We are using this machine for last 3 months. Very good performance. Cleans all types of clothes very well. Cleaning clothes have never been so easy and smooth before. A must buy for all who wants neat and clean clothes with hassle free washing.,5,using machine last 3 month good performance clean type clothes well cleaning clothes never easy smooth must buy want neat clean clothes hassle free washing
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Don't buy products like this., They will compel you to buy accessories like trolley, stabilizer. Etc . Actually I am already using same model. Exchanged for a new one, so I don't need accessories. When I said this they told me that I will not be given any warranty. Similar incident I got from Maruthi nexa I don't know why bdy indian companies are like this. People Please review properly when reviewing products. We are buying based on others reviews.",1,dont buy product like compel buy accessory like trolley stabilizer etc actually already using model exchanged new one dont need accessory said told given warranty similar incident got maruthi nexa dont know bdy indian company like people please review properly reviewing product buying based others review
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","I purchased this machine on 22 Jun 2020 and started using by 29 Jun 2020. Delivery was prompt and ifb installation happened with in 48hrs of delivery. I have purchased this in an offer where I exchanged my 11 years old machine of IFB 5.5Kg Serena model. . But biggest issue which I identified when the ifb installation engineer came to my home when compared to my old machine. These is no separate section in the detergent tray for adding additives like Ujala, comfort fabric etc. But it was avail...",2,purchased machine 22 jun 2020 started using 29 jun 2020 delivery prompt ifb installation happened 48hrs delivery purchased offer exchanged 11 year old machine ifb 55kg serena model biggest issue identified ifb installation engineer came home compared old machine separate section detergent tray adding additive like ujala comfort fabric etc avail
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",neat and clean wash. the machine is beyond the expectation. the price range is good and good warenty and service provided by the company,5,neat clean wash machine beyond expectation price range good good warenty service provided company
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",Amazing product wonderful machine washes very clearly and fresh and installation said very clearly.Recommended for all.And look is very cool.,5,amazing product wonderful machine wash clearly fresh installation said clearlyrecommended alland look cool
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Was reluctant to go for front load washing machine, as I was using top load past 15 years...Writing this after two months of usage...*Wash quality is too good... No need to brush the shirt collar, before putting into washing machine unlike topload* Low noise( very minimal..) and no vibration*Stylish lookOverall very satisfied and happy with this product :)",5,reluctant go front load washing machine using top load past 15 yearswriting two month usagewash quality good need brush shirt collar putting washing machine unlike topload low noise minimal vibrationstylish lookoverall satisfied happy product
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Nice product and we will get same product which they shown in image and Cash back also we will get and compare to market price its very good 1. Quality wise very good and original product2. Same colour and design3. Smart looks4. Shipping also very good and very good packing care with deliver,5. Installation also very fast from IFB and support also very good,6. Price is very available for  every one compare to others 7. Working with good and no sound 8. Good in promise which they commi...",5,nice product get product shown image cash back also get compare market price good 1 quality wise good original product2 colour design3 smart looks4 shipping also good good packing care deliver5 installation also fast ifb support also good6 price available every one compare others 7 working good sound 8 good promise commi
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)",First of all Thanks to flipkart for amazing service and offer.This is my review after 1 week use of productAbout product: product was amazing. I am using IFB washing machine from last 9 years (older model) so no any confusion to me for choose the new machine brand.In my group all have a different IFB washing machine.And this model also superb and cheap model. About flipkart:Very good service by flipkart. Product delivery on time as scheduled. Packing is awesome so no any damage shown on...,5,first thanks flipkart amazing service offerthis review 1 week use productabout product product amazing using ifb washing machine last 9 year older model confusion choose new machine brandin group different ifb washing machineand model also superb cheap model flipkartvery good service flipkart product delivery time scheduled packing awesome damage shown
"IFB 6 kg 5 Star Aqua Energie, Laundry Add, Tub Clean, Fully Automatic Front Load with In-built Heater White  (Diva Aqua VX)","Very Useful for Small family. trusted brand IFB, Low cost front load washing machine, Friendly user options.Suggestible for entry level families who are willing to buy washing machine for the first time.Flipkart delivery service is good ,and also installation also done by IFB authorised person. Overall good product recommended to buy for entry level",5,useful small family trusted brand ifb low cost front load washing machine friendly user optionssuggestible entry level family willing buy washing machine first timeflipkart delivery service good also installation also done ifb authorised person overall good product recommended buy entry level
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Well a good washing machine at this level. Doesnt have detergent holder and timer display  and if u think that this two things are not vital for u ghen go for it.... Washes the cloth rinse and spin it in decent time.... not very noisy .... overall a good machine in a good price ....,5,well good washing machine level doesnt detergent holder timer display u think two thing vital u ghen go wash cloth rinse spin decent time noisy overall good machine good price
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",compact and good performance.....have been using Haier (another model) for last 4 years and very happy with it's performance.only thing to be improved in the automatic model is to provide rollers at the bottom so as to enable easy movement of the machine in the house.,5,compact good performancehave using haier another model last 4 year happy performanceonly thing improved automatic model provide roller bottom enable easy movement machine house
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",RecommendedBest value for money fully automatic washing machine.If you are used to fully automatic machine then this is breeze to useFull value for money Metal body Flipkart installation and delivery is seamless best service that you get like while purchasing from outside,5,recommendedbest value money fully automatic washing machineif used fully automatic machine breeze usefull value money metal body flipkart installation delivery seamless best service get like purchasing outside
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Honest review 3.8 star from my sideDetailed review At this price produc was amazing Quick wash take 25 min to complete cycle (wash and dry)Ariel wash takes 1.2 hr to complete cycle Top lid is not transparentManufacturer ( assembled in Pune India ) 8 programs Dry clothes upto 80%Not vibration a little bit Body made up of metalFunctional key was plastic Inlet pipe is only 1mtr if u want extention you have to purchase extra 1kg Ariel powder is freeNo led timer displayIam writin...,3,honest review 38 star sidedetailed review price produc amazing quick wash take 25 min complete cycle wash dryariel wash take 12 hr complete cycle top lid transparentmanufacturer assembled pune india 8 program dry clothes upto 80not vibration little bit body made metalfunctional key plastic inlet pipe 1mtr u want extention purchase extra 1kg ariel powder freeno led timer displayiam writin
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very nice product & affordable price.works properly without making any noise,easy to operate,would recommend the product for sure 👍👍color is also very nice,installment done very fastly.",5,nice product affordable priceworks properly without making noiseeasy operatewould recommend product sure color also niceinstallment done fastly
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Writing this after 15 days of usage.Quality wise definitely good. Wash is perfect.Design let me down as there is no digital display, not much of an issue.Installation and delivery as perfect as it could be. Better than retail store.Excellent product for a family of 4. Happy.",4,writing 15 day usagequality wise definitely good wash perfectdesign let digital display much issueinstallation delivery perfect could better retail storeexcellent product family 4 happy
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)",Must buy.. Great product at great price...,5,must buy great product great price
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","After 5 days I use I write the review this machine is good for for small family.nice product.fast delivery from Flipkart , installation fast.service is good thank u all.",4,5 day use write review machine good small familynice productfast delivery flipkart installation fastservice good thank u
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","In a word, remarkable, perfect in price, very clean and works very well, I have been using it for last three days, no problem at all, there is a slight noise that occurs on almost all machines. There is no timer display on the negative side and there is no tray to hold the detergent inside. But overall pretty good, installation and did it very quickly, I'm satisfied haier at this product. I gave it 4 * 3 out of 5",4,word remarkable perfect price clean work well using last three day problem slight noise occurs almost machine timer display negative side tray hold detergent inside overall pretty good installation quickly im satisfied haier product gave 4 3 5
"Haier 6.5 kg 5 star Ariel Wash Fully Automatic Top Load Brown, Grey  (HWM65-FE)","Very good design and easy to operate. Needs proper water inlet and outlet facility. Functions are easy, normal Arial cycle is default function and functions automatically starts from the previous cycle if power interrupts. Soak function takes long time to wash.",4,good design easy operate need proper water inlet outlet facility function easy normal arial cycle default function function automatically start previous cycle power interrupt soak function take long time wash
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",👍  good,5,good
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",All over good,4,good
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice product nice design but not big actually same 7.5 kg size...,4,nice product nice design big actually 75 kg size
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good Product,5,good product
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good one,5,good one
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Value for money heavy 520W wash motor big tub and soak process is also fine.,4,value money heavy 520w wash motor big tub soak process also fine
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Very great...,5,great
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Good,5,good
"Lloyd 8.5 kg Semi Automatic Top Load Red, White  (LWMS85RDB)",Nice,5,nice
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Pros:* Good for small family, clean and simple UI and easy to operate for old age people (specially if you are buying for father/mother/grand father/grand mother)* PAN India LG service, faster installation* 5 Star energy saving variant is good (my purchase is 5 star variant, and recommend the same)* Nearly no sound (sounds little and vibrates a bit during spin [#only during spin])Cons:* Water pressure is little slow",4,pro good small family clean simple ui easy operate old age people specially buying fathermothergrand fathergrand mother pan india lg service faster installation 5 star energy saving variant good purchase 5 star variant recommend nearly sound sound little vibrates bit spin spincons water pressure little slow
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Super intilgent machine.it is great machine with less buttons which is way convenient for elders or starters who will be easy to use.Just press power button and start button,rest machine is calculating load and it is automatically setting time needed and water needed to finish the wash. Wash quality is good and dry output is around 70%.",5,super intilgent machineit great machine less button way convenient elder starter easy usejust press power button start buttonrest machine calculating load automatically setting time needed water needed finish wash wash quality good dry output around 70
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Dear buyer if your planning to buy top load washing machine please go for LG it's really worth to buy in such a great price. LG washing machine it works so smoothly..not produce sound while in working...thumps up for LG..washing machine,5,dear buyer planning buy top load washing machine please go lg really worth buy great price lg washing machine work smoothlynot produce sound workingthumps lgwashing machine
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"Got delivery ahead of time, nice look and easy features to operate. Value for money than local market and even demo installations was very nice and ahead of time schedule the macine is installed. Mukul, assam",5,got delivery ahead time nice look easy feature operate value money local market even demo installation nice ahead time schedule macine installed mukul assam
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),I have purchase this product in the Month of Nov. It was working smoothly from last 4 months but suddenly electrical short circuit in last week so very poor experience with LG&  Still care service not avialable from cmpny due to lockdown.,3,purchase product month nov working smoothly last 4 month suddenly electrical short circuit last week poor experience lg still care service avialable cmpny due lockdown
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"All things are good but 6.5 Kg model is not efficient enough specially in winters, it doesn't clean 6 winter clothes at a single instance properly. Although it have upto 8 modes but in total it is unable to clean clothes of 3 persons of a full week at a single go.For less clothes its ok but for heavier load one should switch to FRONT LOAD.Posting my review after 6 month uses.",3,thing good 65 kg model efficient enough specially winter doesnt clean 6 winter clothes single instance properly although upto 8 mode total unable clean clothes 3 person full week single gofor less clothes ok heavier load one switch front loadposting review 6 month us
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Works amazing.,5,work amazing
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"If the machine works, it works fine. The problem is that quite a lot of times the clothes get shifted to a side while washing. As a consequence while attempting to spin the drum crashes into the body of the washing machine making extremely loud sounds that would make you think the machine is done with. I got it checked. The technician checked the level and simply asked me to reduce the weight of clothes i put in (note that there’s no overweight detection in this). Now even with smaller machin...",2,machine work work fine problem quite lot time clothes get shifted side washing consequence attempting spin drum crash body washing machine making extremely loud sound would make think machine done got checked technician checked level simply asked reduce weight clothes put note ’ overweight detection even smaller machin
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),Bad washing machine not good ward cloth is dirty after 1 hour wash ..more consumption water bad wash quality....west may money....lg service is bad I buy 7 days no any service fot demo.....lg 3 motion is very bad ...any one buy only pusatar wash program.....3 motion is very bad....,1,bad washing machine good ward cloth dirty 1 hour wash consumption water bad wash qualitywest may moneylg service bad buy 7 day service fot demolg 3 motion bad one buy pusatar wash program3 motion bad
LG 6.5 kg 5 Star Inverter Fully Automatic Top Load Silver  (T65SKSF4Z),"It's a base model of LG washing machine. This is enough for a normal family to wash within limited programs.  Good performance giving machine.. I will recommend this honestly.  Delivery was on time. But, installation took much time.. Over all its a good washine machine for good performance and low budget.",4,base model lg washing machine enough normal family wash within limited program good performance giving machine recommend honestly delivery time installation took much time good washine machine good performance low budget
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Easy to use,4,easy use
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Superb performance washing machine,5,superb performance washing machine
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Nice product,5,nice product
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Best for a small family, installation was also great. Brand value is also there you can see it from the day of installation.",4,best small family installation also great brand value also see day installation
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Good,5,good
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),"Good product and value of money 💰, performance also good never say anything",5,good product value money performance also good never say anything
Godrej 6.2 kg Fully Automatic Top Load Grey  (WT EON 620 AP GP GR),Awesome purchase,5,awesome purchase
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Excellent washing machine with great features, Whirlpool is a clear winner in the variety of wash function it offers, very powerful motor and a five star rating.",5,excellent washing machine great feature whirlpool clear winner variety wash function offer powerful motor five star rating
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Very good product and wash quality is excellent with less power use and water use. Electricity consumption is really low with powerful motor. You can also operate thus machine through your inverter.I am adding my thoughts after 4 months usage no any problem found and it is working fine.You can go for it.....,5,good product wash quality excellent less power use water use electricity consumption really low powerful motor also operate thus machine inverteri adding thought 4 month usage problem found working fineyou go
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Excellent product!Design - BeautifulBuilt - PremiumPerformance - ExcellentFunctions and sensers - Best in classCloths cleaning - SuperbInstallation - Guy called and came as per the time suggested.,5,excellent productdesign beautifulbuilt premiumperformance excellentfunctions sensers best classcloths cleaning superbinstallation guy called came per time suggested
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Delivered well in advance than given date. Lovely piece liked by family. Next day the engineer came to fix the machine and explained the functionality. Thank you seller.,5,delivered well advance given date lovely piece liked family next day engineer came fix machine explained functionality thank seller
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy vibrations... Taking too much time...,2,heavy vibration taking much time
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Don't buy this LOUD NOISE WHILE WASHINGAnd Flipkart doesn't replace this rubbish productVERY BAD SERVICE,2,dont buy loud noise washingand flipkart doesnt replace rubbish productvery bad service
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),"Motor sound very high,",1,motor sound high
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Nice products I am Full satisfied,4,nice product full satisfied
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Heavy noise..,1,heavy noise
Whirlpool 7 kg With Hard water wash Fully Automatic Top Load Grey  (WM Royal 7.0 GENX Grey 5YMW),Okay product. It doesn't cleans the clothes very well but its okay for regular use. Sound is a bit more while washing clothes,2,okay product doesnt clean clothes well okay regular use sound bit washing clothes
